row_id,waktu,tweet_id,username,tweet,web,lokasi
496,Fri Oct 15 00:39:14 +0000 2021,x1377213406877417474,aingunited," Ikutan cari kerja boleh gak si :( nganggur udh 3 bulan anak baru 4 bulan,    omset turun kena PHK 
Btw aku pengalaman di KFC 4thn, bakery 1thn
Terimakasih orang baik, aku percaya sllu ada hikmah dibalik kejadian. Aamiin",https:twitter.com/aingunited/status/1448810662310801410,TUKANG KOPI
497,Wed Oct 13 08:59:12 +0000 2021,x1376160880816181250,Emerald989898,@AsepIwanSH1 @safir696 @univ_indonesia @UGMYogyakarta @itbofficial @ipbofficial @unpad @UndipSemarang @UB_Official @its_campus @Unair_Official @UNJ_Official @upiofficial @BEMUI_Official @bemkm_ugm @bemkmipb @KM_ITB @bem_unpad @BEMUndip_ @BEMUNAIR_ID @BEM_,https:twitter.com/Emerald989898/status/1448211709819334657,Asia-Europe-America
498,Tue Oct 12 10:05:48 +0000 2021,x1376501550260969477,jen_l4u,"OPEN Pak jangan ada   lagi.

Batal maju kalo   terus. 
Pada nganggur dan melarat di bawah.

Yuk merdeka yuk!",https:twitter.com/jen_l4u/status/1447866080932741127,Island of gods ~ for now🏝
499,Sun Oct 10 21:08:54 +0000 2021,x1377066879458537472,duhmnas3,"Lah .. klo ada yg ngomong ; ""negri ini baik² saja, dan kelakuannya ngejual hutan, masukin TKA-sementara rakyat pribumi nganggur dan   diperpanjang.""
Dlm kitab suci, disebutkan, bila sang Kholik akan menghancurkan suatu negeri, (indikasi",https:twitter.com/duhmnas3/status/1447308179629494281,"Bulakrante, Indonesia"
500,Fri Oct 08 02:38:56 +0000 2021,x1377232847522516992,yundhawirsapp,"Akhir juni akhirnya resign karena udah gak kuat bgt mental gue, orang pada khawatir resign ditengah   nanti susah nyari kerja, gue takut tp yaudah jalanin aja dengan persiapan tabungan yg bakalan abis kalo 6 bulan masih nganggur juga",https:twitter.com/yundhawirsapp/status/1446304071753748481,
501,Fri Oct 15 02:11:03 +0000 2021,x1377229154429464576,kompascom,Salah seorang pedagang mie ayam di Yogyakarta turut menceritakan dampak   pada penjualan di warungnya. https://t.co/fRPxVCRKP6,https:twitter.com/kompascom/status/1448833768807026691,Jakarta
502,Fri Oct 15 02:06:42 +0000 2021,x1377212197462401024,Sasaheyo,"RT @sawadeekhapp: @asumsico ya denda dan pidana dong
la dulu aja   pedagang ada yg mau dibui karna jualan
la masa ini ditolerir",https:twitter.com/Sasaheyo/status/1448832674169188353,
503,Fri Oct 15 00:04:20 +0000 2021,x1377213406877417474,donijudian," Klo Saya pedagang korban   berjilid2, minus income, teori tsb gak kepakai. Pasrah, investasi akhirat saja.",https:twitter.com/donijudian/status/1448801882894340104,jogja
504,Fri Oct 15 00:00:14 +0000 2021,x1376557700209762311,sawadeekhapp," ya denda dan pidana dong
la dulu aja   pedagang ada yg mau dibui karna jualan
la masa ini ditolerir",https:twitter.com/sawadeekhapp/status/1448800850277650435,
505,Thu Oct 14 13:29:41 +0000 2021,x1376546914217299974,Suryaatmadja20,"yg impor vaksin   Penentu kebijakan vaksin   dari  pemerintah pusat kepala daerah hanya menjalankan 
-Kebijakan   yg menyusahkan pedagang kecil   dari  Pemerintah Pusat
dan msh byk lg kebijakan pemerintah pusat yg merugikan rakyat",https:twitter.com/Suryaatmadja20/status/1448642165131776003,
506,Thu Oct 14 13:00:14 +0000 2021,x1376524946114019332,aningrubynine,"gaada tindakan hukumnya lol, pedagang jualan pas   digusur2, kena denda. Selebgram? Bikin konten video lah minta maafnya, biar naik yutubnya yuhu.",https:twitter.com/aningrubynine/status/1448634753687556104,"tetangganya Pluto, EXO Planet"
507,Thu Oct 14 09:48:57 +0000 2021,x1376160880816181250,apriannoor4,"RT @airlangga_hrt: Alhamdulillah, penyaluran bantuan BT-PKLW berjalan lancar dan insya Allah dapat bermanfaat membantu para PKL dan Pedagan…",https:twitter.com/apriannoor4/status/1448586616721711111,"Kalimantan Tengah, Indonesia"
508,Thu Oct 14 09:33:28 +0000 2021,x1376501550260969477,polseksrandakan,"Personil Polsek melaksanakan  KRYD dan giat      3 patroli antisipasi curas, curat dan kejahatan dengan sasaran nasabah bank, pertokoan, pedagang, obvit dan pemukiman penduduk",https:twitter.com/polseksrandakan/status/1448582721001779203,
509,Thu Oct 14 08:07:15 +0000 2021,x1377066879458537472,wibissono,"Alhamdulillah, penyaluran bantuan BT-PKLW berjalan lancar dan insya Allah dapat bermanfaat membantu para PKL dan Pedagang Warung (PW) untuk menjaga usahanya yang terdampak penerapan  .",https:twitter.com/wibissono/status/1448561024924323842,"DKI Jakarta, Indonesia"
510,Thu Oct 14 05:07:08 +0000 2021,x1377229154429464576,PolsekKuala2," himbauan  kepada Pedagang dan pembeli agar mematuhi protokol kesehatan di Pajak Beringin Kuala, selama kegiatan situasi aman dan baik. https://t.co/124s9mNj9y",https:twitter.com/PolsekKuala2/status/1448515695034077187,
511,Thu Oct 14 02:45:09 +0000 2021,x1377212197462401024,Polsek_klb_,"Posko Prokes Terpadu Pasar  Penanganan Covid-19   Darurat    melaksanakan patroli pasar pagi pasar memberikan edukasi , pendisiplinan protokol kesehatan ke pedagang pengunjung pasar Kalibawang. https://t.co/P5mBiLfGa2",https:twitter.com/Polsek_klb_/status/1448479964311941125,
513,Thu Oct 14 01:18:46 +0000 2021,x1376557700209762311,radar_malang,"Hore! Pedagang Pasar Malang Bebas Retribusi berlaku selama dua bulan.
",https:twitter.com/radar_malang/status/1448458224772911107,"Jalan Kawi 11B, Kota Malang"
514,Wed Oct 13 21:48:47 +0000 2021,x1376546914217299974,ROZA35919555, Pak jokowi mohon umumkan   kami pedagang ayam anjlok sudah mulai normal semua sektor biar per an bangkit kembali tolong diperhatikan pak terimakasih,https:twitter.com/ROZA35919555/status/1448405381323972609,
515,Wed Oct 13 13:40:20 +0000 2021,x1376524946114019332,phan_23, Berikan Kelonggaran Penutupan Jalan Saat     4 Bagi Pedagang - Tandatangani Petisi,https:twitter.com/phan_23/status/1448282458328207360,Indonesia
516,Wed Oct 13 12:04:17 +0000 2021,x1376160880816181250,Polsek_smgutara,"Pelaksanaan Kegiatan     2 Gabungan 
Memberikan Himbauan Prokes dan Membagikan Masker
Kepada Pengunjung dan Pedagang Pasar",https:twitter.com/Polsek_smgutara/status/1448258286155755520,"Semarang, Jawa Tengah"
517,Wed Oct 13 11:27:05 +0000 2021,x1376501550260969477,deichanela,"jago bikin tegang skor ketat mulu kek pengawasan   pada pedagang kecil, good game indeed,   dari   yang awalnya tegang, endingnya daniel senyum  yang penting pada enjoy maennya",https:twitter.com/deichanela/status/1448248923563327494,
518,Wed Oct 13 08:59:23 +0000 2021,1.44E+18,polseksrandakan," melaksanakan  dan giat      3 patroli antisipasi curas, curat dan kejahatan dengan sasaran nasabah bank, pertokoan, pedagang, obvit dan pemukiman penduduk",https:twitter.com/polseksrandakan/status/1448211756044599299,
519,Wed Oct 13 05:43:28 +0000 2021,1.44E+18,pajaktlkkuantan,"PKL dan pemilik warung di daerah     4 akan mendapat bantuan sebesar Rp1,2 juta per usaha.
",https:twitter.com/pajaktlkkuantan/status/1448162452013604866,Jalan Perintis Kemerdekaan
520,Wed Oct 13 01:31:38 +0000 2021,1.44E+18,PlskSmgBarat, BERIKAN HIMBAUAN PROKES 5M  KEPADA PEDAGANG ANGKRINGAN GUNA PENCEGAHAN PENYEBARAN COVID - 19 ,https:twitter.com/PlskSmgBarat/status/1448099072972263428,
522,Tue Oct 12 04:31:28 +0000 2021,1.44E+18,PolsekKuala2,"Kegiatan   Personil Polsek  memberikan himbauan  kepada Pedagang dan pembeli agar mematuhi protokol kesehatan di Pajak Beringin Kuala, selama kegiatan situasi aman dan baik. https://t.co/4ma8op3mQ4",https:twitter.com/PolsekKuala2/status/1447781944981295110,
523,Tue Oct 12 04:07:39 +0000 2021,1.44E+18,ArnandoFernando,"    3   Malang, PKL (PKL) Boleh Buka hingga Jam 21.00
",https:twitter.com/ArnandoFernando/status/1447775950809165825,"Kota Malang, Jawa Timur"
524,Tue Oct 12 00:51:19 +0000 2021,1.44E+18,PlskSmgBarat,"Kegiatan Operasi  berikan himbauan Prokes 5M kepada Pedagang pasar karangayu di Jalan jenderal sudirman guna mencegah Penyebaran Covid 19, ",https:twitter.com/PlskSmgBarat/status/1447726540318334981,
525,Tue Oct 12 00:48:44 +0000 2021,1.44E+18,PlskSmgBarat,Kegiatan   makro  memberikan himbauan prokes 5M dan bagikan masker kepada pedagang pasar BK guna mencegah penyebaran Covid - 19  ,https:twitter.com/PlskSmgBarat/status/1447725890977222656,
526,Mon Oct 11 07:06:22 +0000 2021,1.44E+18,PolsekPalaran,"Seluruh pedagang dan juga pengunjung pasar diberi himbauan oleh petugas posko     untuk selalu memakai masker saat keluar rumah,baik ke pasar ataupun berpergian. https://t.co/4PanvjdDTc",https:twitter.com/PolsekPalaran/status/1447458538905739265,
527,Mon Oct 11 06:10:20 +0000 2021,1.44E+18,polseksrandakan,"Personil Polsek melaksanakan  KRYD dan giat      3 patroli antisipasi curas, curat dan kejahatan dengan sasaran nasabah bank, pertokoan, pedagang, obvit dan pemukiman penduduk, ",https:twitter.com/polseksrandakan/status/1447444434384154639,
528,Mon Oct 11 05:24:11 +0000 2021,1.44E+18,KODIM_1409,"melaksanakan Sosialisasi   Skala   serta membagikan masker kepada pedagang dan pengunjung pasar, di desa Batumalonro Kec. Biringbulu Kab. Gowa., guna pencegahan Covid-19. ",https:twitter.com/KODIM_1409/status/1447432822604529669,"Gowa, Sulawesi Selatan"
529,Mon Oct 11 05:22:21 +0000 2021,1.44E+18,Polsek_Pdr442,Patroli   Lv 2 Polsek Pedurungan melaksanakan kegiatan bagi masker kepada pedagang di pasar tradisional. https://t.co/XNNHZMPi1K,https:twitter.com/Polsek_Pdr442/status/1447432359226134529,
530,Mon Oct 11 05:19:15 +0000 2021,1.44E+18,Polsek_Pdr442,Patroli   Lv 2 Polsek Pedurungan melaksanakan kegiatan himbauan kepada pedagang yg melebihi batas jam operasional. https://t.co/CQdXSnLM7r,https:twitter.com/Polsek_Pdr442/status/1447431580020981762,
531,Mon Oct 11 04:40:10 +0000 2021,1.44E+18,PolsekKuala2,"Kegiatan    memberikan himbauan  kepada Pedagang dan pembeli agar mematuhi protokol kesehatan di Pajak Beringin Kuala, selama kegiatan situasi aman dan baik. https://t.co/Hw6Nc1hXwp",https:twitter.com/PolsekKuala2/status/1447421747146362881,
532,Mon Oct 11 04:28:44 +0000 2021,1.44E+18,KTawangmangu,Koramil  melaksanakan kegiatan   dengan membagikan masker kepada Ibu Sukirah dan Ibu Lasmi pedagang sayur dipasar wisata Tawangmangu https://t.co/2G8KAMOyGe,https:twitter.com/KTawangmangu/status/1447418867341402115,
533,Mon Oct 11 01:19:29 +0000 2021,1.44E+18,PlskSmgBarat,Kegiatan   makromemberikan himbauan dan bagikan masker kepada pedagang dan pembeli di  pasar tiban di jl. wr supratman  agar selalu menerapkan disiplin prokes 5M guna mencegah penyebaran Covid - 19 ,https:twitter.com/PlskSmgBarat/status/1447371240738492417,
534,Mon Oct 11 00:32:30 +0000 2021,1.44E+18,birukuning_id,"Patroli Sat Brimob Polda Jabar Berikan Edukasi Prokes Pada Pedagang Asongan Sambil Bagikan Masker Ditengah  
",https:twitter.com/birukuning_id/status/1447359415825272841,Tarakan
535,Sun Oct 10 21:59:49 +0000 2021,1.44E+18,SusyRama2021,"Selama   3 bulan, mungkin Org2 sibuk bergawai ria, aku sibuk beres2 rumah yg ternyata sdh jdi sarang rayap, karena terlalu byk barang2 menumpuk sesekali waktu ngutak-ngutik bungkus2 kopi   dari  pedagang kopi tetanggaku utk kujadikan aneka Tas dll.",https:twitter.com/SusyRama2021/status/1447320994901680133,
536,Sun Oct 10 17:10:29 +0000 2021,1.44E+18,iwan__y,"Si loreng sudah tidak manunggal dengan rakyat lagi, contohnya saat   si Loreng ikut razia warkop dan pedagang ada yg bentak bentak rakyat, bukannya ke medan pertempuran tapi  malah ke Petamburan bawa alutsista tempur turunin baliho.",https:twitter.com/iwan__y/status/1447248179989155851,
537,Sun Oct 10 14:59:14 +0000 2021,1.44E+18,kimcipedes,Patroli Sat  Brimob Polda  Jabar Berikan Edukasi Prokes Kepada Pedagang Asongan Sambil Bagikan Masker Ditengah   ,https:twitter.com/kimcipedes/status/1447215148863614976,"Sukajadi, Indonesia"
539,Sun Oct 10 05:20:55 +0000 2021,1.44E+18,YRadianto,"RT @olietamami: Bagus juga sih buat era   gini. dan ikut gerakan #dirumahaja, apalagi sesama pedagang bisa saling beli produk and kirim…",https:twitter.com/YRadianto/status/1447069611564822530,Indonesia
540,Sun Oct 10 04:41:02 +0000 2021,1.44E+18,PolsekKuala2,"Kegiatan   Personil Polsek memberikan himbauan  kepada Pedagang dan pembeli agar mematuhi protokol kesehatan di Pajak Beringin Kuala, selama kegiatan situasi aman dan baik. https://t.co/PgQvcuEmZ6",https:twitter.com/PolsekKuala2/status/1447059576344305667,
541,Sun Oct 10 03:46:19 +0000 2021,1.44E+18,Alliinzz,"RT @olietamami: Bagus juga sih buat era   gini. dan ikut gerakan #dirumahaja, apalagi sesama pedagang bisa saling beli produk and kirim…",https:twitter.com/Alliinzz/status/1447045803474780169,
542,Sun Oct 10 03:40:00 +0000 2021,1.44E+18,olietamami,"Bagus juga sih buat era   gini. dan ikut gerakan #dirumahaja, apalagi sesama pedagang bisa saling beli produk and kirim paketnya sekalian di Pos Aja. Sama-sama untung   saling support. https://t.co/kojR8WFqfx",https:twitter.com/olietamami/status/1447044214689202176,South Caucasus
543,Sat Oct 09 14:49:01 +0000 2021,x1376751695854592002,AyoGerakBareng,"  memberikan dampak yang cukup besar terhadap kegiatan per an masyarakat kecil yang mengandalkan ruang publik untuk mencari nafkah. Merekalah para pedagang asongan, kaki lima, dll. Untuk itu @AyoGerakBareng menginisiasi program TBT! #bantuan #  https://t.co/542J2oKrhi",https:twitter.com/AyoGerakBareng/status/1446850190711918592,"DKI Jakarta, Indonesia"
544,Sat Oct 09 13:09:01 +0000 2021,x1376573990869688322,AkusiMakasi,wih pemerintah memang keren banget! 300 pedagang di gresik kena dampak   kecil aja langsung dikasih bantuan besar banget!! #  # lindunginegeri https://t.co/O5nMiQ2OcE,https:twitter.com/AkusiMakasi/status/1446825025810550785,
545,Sat Oct 09 06:53:19 +0000 2021,x1376391704400433155,polseksrandakan,"Personil Polsek Srandakan dipimpin Panit Binmas Aiptu Azhar melaksanakan  KRYD dan giat      3 patroli antisipasi curas, curat dan kejahatan dengan sasaran nasabah bank, pertokoan, pedagang, obvit dan pemukiman penduduk, Sabtu (9/10/2021) siang https://t.co/UtKnlToJol",https:twitter.com/polseksrandakan/status/1446730477855907841,
546,Sat Oct 09 04:43:45 +0000 2021,x1376557700209762311,PolsekKuala2,"Kegiatan   Personil Polsek Kuala dan Personil Koramil 04 yang dipimpi oleh Kanit Kanit Reskrim Ipda Eko Budi Pranoto, SH memberikan himbauan  kepada Pedagang dan pembeli agar mematuhi protokol kesehatan di Pajak Beringin Kuala, selama kegiatan situasi aman dan baik. https://t.co/xWzWjWpoT2",https:twitter.com/PolsekKuala2/status/1446697872783646729,
547,Sat Oct 09 03:06:34 +0000 2021,x1376546914217299974,blitarlantas,"Anggota Turjawali melaksanakan kegiatan Patroli serta memberikan edukasi dan sosialisasi serta membagikan masker kepada PKL terkait   di wilayah    Blitar.

Stop Pelanggaran
Stop Kecelakaan
",https:twitter.com/blitarlantas/status/1446673416099012610,
548,Sat Oct 09 02:47:16 +0000 2021,x1376524946114019332,reskepseribu,"   3, Polres Kepulauan Seribu Salurkan Bantuan Tunai PKL dan Warung Warga Penerima di Pulau Seribu. Jumat (8/10/2021).
",https:twitter.com/reskepseribu/status/1446668558637809667,Indonesia
549,Fri Oct 08 23:30:00 +0000 2021,x1377232847522516992,idxchannelcom,"Imbas  , omzet Pedagang Pasar Stan di Sleman turun 50 persen
https://t.co/L16PwdjPmA",https:twitter.com/idxchannelcom/status/1446618912272093190,"Jakarta Capital Region, Indonesia"
550,Fri Oct 08 21:51:59 +0000 2021,x1377229154429464576,PlskSmgBarat,Kegiatan   makro   2  memberikan himbauan dan bagikan masker kepada pedagang dan pembeli di  pasar Karang ayu  agar selalu menerapkan disiplin prokes 5M guna mencegah penyebaran Covid - 19 di jalan pamularsih semarang Barat. https://t.co/uz4JfdASvb,https:twitter.com/PlskSmgBarat/status/1446594245507223555,
551,Fri Oct 08 21:50:11 +0000 2021,x1377212197462401024,PlskSmgBarat,"Kegiatan Operasi yustisi     2 bersama 3 pilar  berikan himbauan Prokes 5M kepada Pedagang di pasar BK dan bagikan masker  guna mencegah Penyebaran Covid 19, diwilayah semarang Barat. https://t.co/e4iFVina7C",https:twitter.com/PlskSmgBarat/status/1446593792555970562,
552,Fri Oct 08 14:25:36 +0000 2021,x1377213406877417474,SeribuUtara,"   3, Polres Kepulauan Seribu Salurkan Bantuan Tunai PKL dan Warung Warga Penerima di Pulau Seribu. Jumat (8/10/2021).
",https:twitter.com/SeribuUtara/status/1446481911317106689,"Jakarta Utara, DKI Jakarta"
553,Fri Oct 08 11:14:33 +0000 2021,x1376546914217299974,jabarekspres,Mati Total! Pedagang di Kawasan Objek Wisata Keluhkan Dampak   https://t.co/RtlV52YC6B,https:twitter.com/jabarekspres/status/1446433831372742659,"ÜT: -6.934524,107.714612"
554,Fri Oct 08 08:24:14 +0000 2021,x1376524946114019332,pontianakpost1,"Nasib Pedagang Kecil Seusai Ketatnya     
Dibantu Pemerintah, Optimis Jualan Laris Manis https://t.co/oIgfCCAyjB",https:twitter.com/pontianakpost1/status/1446390971558608897,"Pontianak, Kalimantan Barat."
555,Fri Oct 08 06:12:47 +0000 2021,x1376160880816181250,kimcipedes,"Kabid Humas Polda Jabar : Polisi  Sambangi Pedagang, Himbau Prokes Dan Bagikan Masker Dimasa   https://t.co/IYS5PH8G4Y 
@humaspoldajbr #KimCipedes",https:twitter.com/kimcipedes/status/1446357889535209472,"Sukajadi, Indonesia"
556,Fri Oct 08 05:49:33 +0000 2021,x1376501550260969477,polseksrandakan,"Personil Polsek Srandakan dipimpin Panit Lantas Aiptu Wiwit. R  melaksanakan  KRYD dan giat      3 patroli antisipasi curas, curat dan kejahatan dengan sasaran nasabah bank, pertokoan, pedagang, obvit dan pemukiman penduduk, Jumat (8/10/2021) siang https://t.co/fuhjHrviBQ",https:twitter.com/polseksrandakan/status/1446352040624414720,
557,Fri Oct 08 04:48:03 +0000 2021,x1377066879458537472,PolsekKuala2,"Kegiatan   Personil Polsek Kuala dan Personil Koramil 04 yang dipimpi oleh Kanit Kanit Sabhara Aiptu Sujarno memberikan himbauan  kepada Pedagang dan pembeli agar mematuhi protokol kesehatan di Pajak Beringin Kuala, selama kegiatan situasi aman dan baik. https://t.co/lrasidjmpR",https:twitter.com/PolsekKuala2/status/1446336567212077062,
558,Fri Oct 08 01:27:06 +0000 2021,x1377232847522516992,kompascom,"Bantuan diberikan secara langsung kepada para PKL (PKL) dan pemilik warung di Mapolsek Balongpanggang, Kamis (7/10/2021). https://t.co/eOzzhA7dus",https:twitter.com/kompascom/status/1446285993154203655,Jakarta
560,Thu Oct 07 16:19:21 +0000 2021,x1377212197462401024,gal_dco," Jalanan dah rame, pedagang PKL sdh mulai gelar lapaknya..�
Kerjasama pemerintah dan masyarakat yg solid adlh kuat",https:twitter.com/gal_dco/status/1446148147248435206,"ÜT: -6.3444111,106.2349247"
561,Thu Oct 07 11:07:23 +0000 2021,x1377213406877417474,jokoselong,RT @KontraS: Diperparah dgn keputusan Presiden menunjuk TNI menyalurkan bantuan kpd PKL   warteg. Dengan mengelola membagi,https:twitter.com/jokoselong/status/1446069638022897664,Selalu di persimpangan
562,Thu Oct 07 05:14:38 +0000 2021,x1376557700209762311,PolsekKuala2,"Kegiatan   Personil Polsek Kuala dan Personil Koramil 04 yang dipimpi oleh Kanit Lantas Ipda Mhd.  Radja Mulia, SH memberikan himbauan  kepada Pedagang dan pembeli agar mematuhi protokol kesehatan di Pajak Beringin Kuala, selama kegiatan situasi aman dan baik. https://t.co/YL7X4pdlcW",https:twitter.com/PolsekKuala2/status/1445980866778320901,
563,Thu Oct 07 04:56:21 +0000 2021,x1376546914217299974,polseksrandakan,"Personil Polsek Srandakan dipimpin Kanit Sabhara Iptu Agus SH melaksanakan  KRYD dan giat      3 patroli antisipasi curas, curat dan kejahatan dengan sasaran nasabah bank, pertokoan, pedagang, obvit dan pemukiman penduduk, Kamis (7/10/2021) siang https://t.co/vqjVqvEXxU",https:twitter.com/polseksrandakan/status/1445976265962541065,
564,Thu Oct 07 02:13:04 +0000 2021,x1376524946114019332,ramadianto2,Semenjak   populasi pedagang jasuke di sekitaran kampus mulai menghilang,https:twitter.com/ramadianto2/status/1445935174005387267,
565,Thu Oct 07 00:46:38 +0000 2021,x1376160880816181250,AdrianiDani,"Tinggal 1 kamar lagi kosong. 
Tadinya buat SPG cuma karena   
Jadi khusus pedagang aja.. https://t.co/gFHWnNDbn3",https:twitter.com/AdrianiDani/status/1445913424400109569,"Majalengka, Indonesia"
566,Wed Oct 06 13:14:51 +0000 2021,x1376501550260969477,GatotArief96,RT @KontraS: Diperparah dgn keputusan Presiden menunjuk TNI menyalurkan bantuan kpd PKL   warteg. Dengan mengelola   membagi…,https:twitter.com/GatotArief96/status/1445739329641279499,"CILEDUG,TANGERANG"
567,Wed Oct 06 13:10:09 +0000 2021,x1377232847522516992,KontraS,"Diperparah dgn keputusan Presiden menunjuk TNI menyalurkan bantuan kpd PKL   warteg. Dengan mengelola   membagikan dana 600 Miliar utk meredakan ketegangan antara petugas   warga saat menutup usaha PKL   warteg di wilayah     4.
https://t.co/itBqtA4fRN",https:twitter.com/KontraS/status/1445738148399489026,"Jl.Kramat II No. 7, Jakarta"
568,Wed Oct 06 08:30:05 +0000 2021,x1377229154429464576,KodimKarangany1," melaksanakan patroli penegakan Protokol kesehatan pada     2 dan pembagian masker, sasaran PKL dan warung makan sepanjang Jln Adi Sucipto Colomadu. https://t.co/GjHVDHBFab",https:twitter.com/KodimKarangany1/status/1445667668007161859,
569,Thu Oct 14 12:49:20 +0000 2021,x1377213406877417474,bamsoetnews,"Terima Asosiasi Pengusaha Jasaboga Indonesia, Bamsoet Dorong Kemendagri Kaji Aturan Pernikahan di Masa   https://t.co/nkGPHYcJAb",https:twitter.com/bamsoetnews/status/1448632013095796736,"Jakarta, Indonesia"
570,Thu Oct 14 07:41:25 +0000 2021,x1376557700209762311,pati_kita,"RT @murianewscom: Jerit Pengusaha Bus Wisata, Dulu Penghasilan Rp 200 Juta Kini Nol Rupiah 

",https:twitter.com/pati_kita/status/1448554522540851202,"Pati, Jawa Tengah"
571,Thu Oct 14 06:03:13 +0000 2021,x1376546914217299974,murianewscom,"Jerit Pengusaha Bus Wisata, Dulu Penghasilan Rp 200 Juta Kini Nol Rupiah 

",https:twitter.com/murianewscom/status/1448529809189965829,"Kudus, CJ, Indonesia"
572,Thu Oct 14 01:26:36 +0000 2021,x1376524946114019332,AlbertSolo2,"Menurut catatan asosiasi pengusaha Indonesia atau APINDO penjualan mobil di Indonesia di masa     3 dan 2 di pulau Jawa dan Bali saat ini, sudah mencapai target penjualan, sebagian untuk bekerja di sektor transportasi umum berbasis online sebagai sopir taksi online.",https:twitter.com/AlbertSolo2/status/1448460198075453444,"Surakarta, Jawa Tengah"
573,Tue Oct 12 20:40:22 +0000 2021,x1376160880816181250,mindlipstick,"Coba uang² Pejabat   Pengusaha Indonesia yg ada di Pandora Papers  buat bikin Program Makan Gratis 3x Sehari Untuk Rakyat Miskin selama  .... 

Tapi apa pemerintah lewat KPK,Polisi dan Kejaksaan berani ngambil???",https:twitter.com/mindlipstick/status/1448025777149079554,
574,Tue Oct 12 04:40:02 +0000 2021,x1376501550260969477,bundabalqisabel,"RT @RickyBarmans: Pengusaha gede dapat pembebasan pajak, sedangkan rakyat kecil dinaikin pajaknya.
Lalu harta kekayaan pejabat naik dratis…",https:twitter.com/bundabalqisabel/status/1447784099846840326,"Denpasar Timur, Indonesia"
575,Fri Oct 08 00:53:25 +0000 2021,1.38E+18,pelitabangsa45,RT @Cintada16: Masyarakat Terutama Mahasiswa seharusnya cerdas dalam bertindak termasuk dalam aksi demo yang berpotensi semakin meningkatka…,https:twitter.com/pelitabangsa45/status/1446277519229947921,World Wide
576,Fri Oct 08 00:50:19 +0000 2021,1.37E+18,Kada11700468,RT @kadal_handsome: Kalangan pengusaha menilai adanya demo semakin meningkatkan penyebaran virus covid-19 dan akan memperlambat pemulihan e…,https:twitter.com/Kada11700468/status/1446276736774148108,
577,Fri Oct 08 00:47:10 +0000 2021,1.37E+18,Herlin_673YP,"RT @jelo2761: Pengusaha sangat mengutuk jika ada demo 
Saat pandemi ini 
",https:twitter.com/Herlin_673YP/status/1446275945837465611,"DKI Jakarta, Indonesia"
578,Fri Oct 08 00:43:44 +0000 2021,1.37E+18,pelitabangsa45,"RT @neen4noor: Pakar:pandemi saat paling tepat yg anti-pemerintah buat serang pemerintah yg lg sibuk urus pandemi dampak  .
Pengusaha…",https:twitter.com/pelitabangsa45/status/1446275082498707461,World Wide
579,Fri Oct 08 00:42:36 +0000 2021,1.36E+18,topeng_politik,RT @kadal_handsome: Kalangan pengusaha menilai adanya demo semakin meningkatkan penyebaran virus covid-19 dan akan memperlambat pemulihan e…,https:twitter.com/topeng_politik/status/1446274794652012550,
580,Fri Oct 08 00:41:07 +0000 2021,x1376501550260969477,BicaraNgeyel,RT @Cintada16: Masyarakat Terutama Mahasiswa seharusnya cerdas dalam bertindak termasuk dalam aksi demo yang berpotensi semakin meningkatka…,https:twitter.com/BicaraNgeyel/status/1446274423569354794,"Siak Hulu, Indonesia"
581,Fri Oct 08 00:40:48 +0000 2021,1.39E+18,kadal_handsome,"RT @jelo2761: Pengusaha sangat mengutuk jika ada demo 
Saat pandemi ini 

https://t.co/gbRBbdrWO0",https:twitter.com/kadal_handsome/status/1446274342325686277,
582,Fri Oct 08 00:36:15 +0000 2021,1.37E+18,Herlin_673YP,RT @kadal_handsome: Kalangan pengusaha menilai adanya demo semakin meningkatkan penyebaran virus covid-19 dan akan memperlambat pemulihan e…,https:twitter.com/Herlin_673YP/status/1446273196177739777,"DKI Jakarta, Indonesia"
583,Fri Oct 08 00:35:42 +0000 2021,1.37E+18,Ngancel45,"RT @neen4noor: Pakar:pandemi saat paling tepat yg anti-pemerintah buat serang pemerintah yg lg sibuk urus pandemi dampak  .
Pengusaha…",https:twitter.com/Ngancel45/status/1446273058692501522,"Indiana, USA"
584,Fri Oct 08 00:31:25 +0000 2021,1.37E+18,Bro_Zams,RT @kadal_handsome: Kalangan pengusaha menilai adanya demo semakin meningkatkan penyebaran virus covid-19 dan akan memperlambat pemulihan e…,https:twitter.com/Bro_Zams/status/1446271980643127303,
585,Fri Oct 08 00:30:45 +0000 2021,1.37E+18,intanint,RT @Cintada16: Masyarakat Terutama Mahasiswa seharusnya cerdas dalam bertindak termasuk dalam aksi demo yang berpotensi semakin meningkatka…,https:twitter.com/intanint/status/1446271815681150979,
586,Fri Oct 08 00:26:14 +0000 2021,1.37E+18,win_ardie,"RT @jelo2761: Pengusaha sangat mengutuk jika ada demo 
Saat pandemi ini 

#BEMSIfokusKuliahAja
https://t.co/gbRBbdrWO0",https:twitter.com/win_ardie/status/1446270676956893184,
587,Fri Oct 08 00:25:10 +0000 2021,1.37E+18,Herlin_673YP,"RT @neen4noor: Pakar:pandemi saat paling tepat yg anti-pemerintah buat serang pemerintah yg lg sibuk urus pandemi dampak  .
Pengusaha…",https:twitter.com/Herlin_673YP/status/1446270407145832451,"DKI Jakarta, Indonesia"
